stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
place_BOUG,,Gare de Boucau,Boucau - Gare de Boucau,43.52380900,-1.49051650,,,1,,2,,Boucau,,,64140
place_GRON,,Gare de Ondres,Ondres - Gare de Ondres,43.56889700,-1.45761350,,,1,,2,,Ondres,,,40209
place_GARI,,Garinde,Bayonne - Garinde,43.48358200,-1.45340850,,,1,,2,,Bayonne,,,64102
place_GARR,,Garròs,Tarnos - Garròs,43.55208000,-1.45911700,,,1,,2,,Tarnos,,,40312
place_GAUD,,Gaudeul,Bayonne - Gaudeul,43.48018850,-1.50092600,,,1,,2,,Bayonne,,,64102
place_MBIS,,Gaztelu Xoko,Arcangues - Gaztelu Xoko,43.43355550,-1.51411000,,,1,,2,,Arcangues,,,64038
place_GEND,,Gendarmerie,Tarnos - Gendarmerie,43.54954700,-1.46068600,,,1,,2,,Tarnos,,,40312
place_GLCS,,Glacis,Bayonne - Glacis,43.49078850,-1.48127600,,,1,,2,,Bayonne,,,64102
place_GLAC,,Glacière,Anglet - Glacière,43.47609350,-1.52752450,,,1,,2,,Anglet,,,64024
place_GLAI,,Glain,Bayonne - Glain,43.48519000,-1.47301300,,,1,,2,,Bayonne,,,64102
place_GOCH,,Gochoa,Anglet - Gochoa,43.49282100,-1.52399850,,,1,,2,,Anglet,,,64024
place_GOLB,,Golf,Biarritz - Golf,43.49064700,-1.54467250,,,1,,2,,Biarritz,,,64122
place_GOME,,Gomez,Bayonne - Gomez,43.48704850,-1.45259750,,,1,,2,,Bayonne,,,64102
place_GRAM,,Grammont,Biarritz - Grammont,43.47429700,-1.55191800,,,1,,2,,Biarritz,,,64122
place_GRAN,,Grand Basque,Bayonne - Grand Basque,43.49020300,-1.45285850,,,1,,2,,Bayonne,,,64102
place_GRCH,,Grand Champ,Anglet - Grand Champ,43.49119750,-1.52898250,,,1,,2,,Anglet,,,64024
place_GRDJ,,Grand Jean,Tarnos - Grand Jean,43.55195600,-1.47058800,,,1,,2,,Tarnos,,,40312
place_CCIA,,Grimau,Tarnos - Grimau,43.54688400,-1.48769750,,,1,,2,,Tarnos,,,40312
place_GUEH,,Guehetaldia,Bidart - Guehetaldia,43.43593100,-1.58621900,,,1,,2,,Bidart,,,64125
place_GUST,,Gustave Eiffel,Bayonne - Gustave Eiffel,43.49006850,-1.46201900,,,1,,2,,Bayonne,,,64102
place_GUYE,,Guyenne,Tarnos - Guyenne,43.53589400,-1.48645450,,,1,,2,,Tarnos,,,40312
place_HABA,,Habas La Plaine,Bayonne - Habas La Plaine,43.50688900,-1.46117800,,,1,,2,,Bayonne,,,64102
place_IRAT,,Halle Iraty,Biarritz - Halle Iraty,43.46593300,-1.53829500,,,1,,2,,Biarritz,,,64122
place_HAME,,Hameau,Bayonne - Hameau,43.49741100,-1.43585450,,,1,,2,,Bayonne,,,64102
place_HBRD,,Hameau de Brindos,Anglet - Hameau de Brindos,43.47335550,-1.51978100,,,1,,2,,Anglet,,,64024
place_HARA,,Harambillet,Bayonne - Harambillet,43.49819750,-1.45328600,,,1,,2,,Bayonne,,,64102
place_HARA1,,Haraout,Biarritz - Haraout,43.47823200,-1.54575200,,,1,,2,,Biarritz,,,64122
place_HARC,,Harcet,Biarritz - Harcet,43.46323400,-1.56321950,,,1,,2,,Biarritz,,,64122
place_HARD,,Hardoy,Anglet - Hardoy,43.49399600,-1.49710100,,,1,,2,,Anglet,,,64024
place_HARG,,Hargous,Bayonne - Hargous,43.50708100,-1.46337950,,,1,,2,,Bayonne,,,64102
place_HRGN,,Harguina,Mouguerre - Harguina,43.47935000,-1.43473500,,,1,,2,,Mouguerre,,,64407
place_HRIS,,Harispe,Biarritz - Harispe,43.47315600,-1.56635500,,,1,,2,,Biarritz,,,64122
place_DHAR,,Harretxe,Saint-Pierre-d'Irube - Harretxe,43.46258700,-1.43916700,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_HAXU,,Harri Xuri,Saint-Pierre-d'Irube - Harri Xuri,43.45807800,-1.44923850,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_HARI,,Harritx,Biarritz - Harritx,43.45683500,-1.54423450,,,1,,2,,Biarritz,,,64122
place_HAUS,,Hausquette,Anglet - Hausquette,43.49747250,-1.50750650,,,1,,2,,Anglet,,,64024
place_HTSB,,Hauts de Bayonne,Bayonne - Hauts de Bayonne,43.50529200,-1.44581500,,,1,,2,,Bayonne,,,64102
place_HNAV,,Henri de Navarre,Bayonne - Henri de Navarre,43.51331000,-1.43556450,,,1,,2,,Bayonne,,,64102
place_HILL,,Hillans,Saint-Pierre-d'Irube - Hillans,43.46548450,-1.44824200,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_BOUL,,Hippodrome,Biarritz - Hippodrome,43.47007100,-1.55090400,,,1,,2,,Biarritz,,,64122
place_HIRA,,Hiri Artea,Bidart - Hiri Artea,43.43914700,-1.57750900,,,1,,2,,Bidart,,,64125
place_MURG,,Hiriberria,Saint-Pierre-d'Irube - Hiriberria,43.46651233,-1.44106833,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_HLMH,,HLM Hureous,Boucau - HLM Hureous,43.52775050,-1.47192600,,,1,,2,,Boucau,,,64140
place_HOND,,Hondritz,Anglet - Hondritz,43.45692450,-1.50592400,,,1,,2,,Anglet,,,64024
place_HOUN,,Houndaro,Anglet - Houndaro,43.47148800,-1.52267350,,,1,,2,,Anglet,,,64024
place_HOUR,,Hourque de Hé,Bayonne - Hourque de Hé,43.50560200,-1.46248100,,,1,,2,,Bayonne,,,64102
place_HUGE,,Hugues,Tarnos - Hugues,43.54789800,-1.48734200,,,1,,2,,Tarnos,,,40312
place_HDEA,,Hydro Bidea,Biarritz - Hydro Bidea,43.45914000,-1.53712750,,,1,,2,,Biarritz,,,64122
place_HELI1,,Hélianthe,Biarritz - Hélianthe,43.47800950,-1.56509950,,,1,,2,,Biarritz,,,64122
place_HOPI,,Hôpital,Bayonne - Hôpital,43.48242500,-1.48226067,,,1,,2,,Bayonne,,,64102
place_BCRG,,Ilbarritz,Bidart - Ilbarritz,43.45731500,-1.57239000,,,1,,2,,Bidart,,,64125
place_IMPE,,Impératrice,Biarritz - Impératrice,43.48914000,-1.55275900,,,1,,2,,Biarritz,,,64122
place_INDU,,Industrie,Tarnos - Industrie,43.54195900,-1.49774450,,,1,,2,,Tarnos,,,40312
place_ITZU,,Itzulian,Bidart - Itzulian,43.43326850,-1.58671200,,,1,,2,,Bidart,,,64125
place_IZAR,,Izarbel,Bidart - Izarbel,43.44564900,-1.55333200,,,1,,2,,Bidart,,,64125
place_FERR,,J. Ferry,Bayonne - J. Ferry,43.49415400,-1.46750150,,,1,,2,,Bayonne,,,64102
place_LOEB,,J. Loeb,Bayonne - J. Loeb,43.48153650,-1.48359750,,,1,,2,,Bayonne,,,64102
place_JBAS2,,Jardin Bassilour,Bidart - Jardin Bassilour,43.43760600,-1.56325200,,,1,,2,,Bidart,,,64125
place_JARD-JDPU,,Jardin Public,Biarritz - Jardin Public,43.47929500,-1.55898875,,,1,,2,,Biarritz,,,64122
place_JEGU,,Jaurreguia,Bidart - Jaurreguia,43.43938400,-1.57238650,,,1,,2,,Bidart,,,64125
place_JAUF,,Jaurès,Anglet - Jaurès,43.50507700,-1.50344600,,,1,,2,,Anglet,,,64024
place_FRSF,,Jaurès Foch,Biarritz - Jaurès Foch,43.47790350,-1.55690350,,,1,,2,,Biarritz,,,64122
place_JBAR,,Jean Bart,Biarritz - Jean Bart,43.48102000,-1.55870100,,,1,,2,,Biarritz,,,64122
place_JDAM,,Jean d'Amou,Bayonne - Jean d'Amou,43.49593000,-1.46561700,,,1,,2,,Bayonne,,,64102
place_JDGR,,Jean Dauger,Bayonne - Jean Dauger,43.48595150,-1.48284600,,,1,,2,,Bayonne,,,64102
place_JAUR,,Jean Jaurès,Bayonne - Jean Jaurès,43.49183400,-1.46420800,,,1,,2,,Bayonne,,,64102
place_MAUR,,Jean Maurin,Boucau - Jean Maurin,43.52336200,-1.47556350,,,1,,2,,Boucau,,,64140
place_JOUA,,Joandin,Bayonne - Joandin,43.50242700,-1.45442100,,,1,,2,,Bayonne,,,64102
place_JORL,,Jorlis,Anglet - Jorlis,43.49954500,-1.49404400,,,1,,2,,Anglet,,,64024
place_JUVI,,Juvigny,Anglet - Juvigny,43.45399900,-1.51255600,,,1,,2,,Anglet,,,64024
place_KLEB,,Kléber,Biarritz - Kléber,43.47615650,-1.54732550,,,1,,2,,Biarritz,,,64122
place_KOBE,,Kobé,Tarnos - Kobé,43.54131850,-1.47277650,,,1,,2,,Tarnos,,,40312
place_KURU,,Kurutcheta,Arcangues - Kurutcheta,43.45110650,-1.52188200,,,1,,2,,Arcangues,,,64038
place_EMPE,,L'Empereur,Anglet - L'Empereur,43.50679550,-1.50247150,,,1,,2,,Anglet,,,64024
place_LESC,,L'Escale,Saint-Martin-de-Seignanx - L'Escale,43.52356250,-1.40400900,,,1,,2,,Saint-Martin-de-Seignanx,,,40273
place_UNIO,,L'Union,Anglet - L'Union,43.48300300,-1.50345550,,,1,,2,,Anglet,,,64024
place_BARR,,La Barre,Anglet - La Barre,43.52736900,-1.52069000,,,1,,2,,Anglet,,,64024
place_FOJE-FOJT,,La Baye,Tarnos - La Baye,43.53869400,-1.48890050,,,1,,2,,Tarnos,,,40312
place_BUTT,,La Butte aux Cailles,Anglet - La Butte aux Cailles,43.49743200,-1.51349050,,,1,,2,,Anglet,,,64024
place_BECA,,La Bécasse,Anglet - La Bécasse,43.51655050,-1.50165650,,,1,,2,,Anglet,,,64024
place_CHEN,,La Chêneraie,Anglet - La Chêneraie,43.49344100,-1.51347700,,,1,,2,,Anglet,,,64024
place_LACR,,La Croix,Tarnos - La Croix,43.54095550,-1.46582250,,,1,,2,,Tarnos,,,40312
place_LAFO,,La Fontaine,Bayonne - La Fontaine,43.48279650,-1.49860050,,,1,,2,,Bayonne,,,64102
place_FUTA,,La Futaie,Anglet - La Futaie,43.49191750,-1.50619500,,,1,,2,,Anglet,,,64024
place_GARG,,La Gargale,Boucau - La Gargale,43.52886300,-1.47972400,,,1,,2,,Boucau,,,64140
place_MADR,,La Madrague,Anglet - La Madrague,43.50982400,-1.52935700,,,1,,2,,Anglet,,,64024
place_LNTQ,,La Nautique,Bayonne - La Nautique,43.48917500,-1.46640200,,,1,,2,,Bayonne,,,64102
place_PALI,,La Palibe,Tarnos - La Palibe,43.54176400,-1.45675900,,,1,,2,,Tarnos,,,40312
place_PINE,,La Pinède,Boucau - La Pinède,43.51951150,-1.47678950,,,1,,2,,Boucau,,,64140
place_TPLA,,La Plaine,Tarnos - La Plaine,43.55165900,-1.47804100,,,1,,2,,Tarnos,,,40312
place_PHAL,,La Poste Halles,Biarritz - La Poste Halles,43.48085800,-1.56127600,,,1,,2,,Biarritz,,,64122
place_LRHU,,La Rhune,Mouguerre - La Rhune,43.46826950,-1.41780350,,,1,,2,,Mouguerre,,,64407
place_LASA,,La Sablère,Boucau - La Sablère,43.52796900,-1.49093600,,,1,,2,,Boucau,,,64140
place_SOUR,,La Source,Bidart - La Source,43.44775100,-1.57346250,,,1,,2,,Bidart,,,64125
place_LABH,,Labarthe,Biarritz - Labarthe,43.47436700,-1.54060700,,,1,,2,,Biarritz,,,64122
place_LABT,,Labat,Bayonne - Labat,43.49358100,-1.47772500,,,1,,2,,Bayonne,,,64102
place_LBDE,,Laborde,Tarnos - Laborde,43.54082050,-1.47729050,,,1,,2,,Tarnos,,,40312
place_BORD,,Labordotte,Biarritz - Labordotte,43.47407350,-1.56664650,,,1,,2,,Biarritz,,,64122
place_LABO,,Labourd,Biarritz - Labourd,43.45338350,-1.54387300,,,1,,2,,Biarritz,,,64122
place_LACH,,Lachepaillet,Bayonne - Lachepaillet,43.48689350,-1.48678600,,,1,,2,,Bayonne,,,64102
place_PRIM,,Lacoste,Anglet - Lacoste,43.48799500,-1.52193700,,,1,,2,,Anglet,,,64024
place_BLAC,,Lacouture,Boucau - Lacouture,43.53139300,-1.47358950,,,1,,2,,Boucau,,,64140
place_LCRT,,Lacroutz,Saint-Martin-de-Seignanx - Lacroutz,43.54239600,-1.37870550,,,1,,2,,Saint-Martin-de-Seignanx,,,40273
place_WALO1,,Lagrange,Tarnos - Lagrange,43.54380750,-1.48521800,,,1,,2,,Tarnos,,,40312
place_LAHA,,Laharie,Bayonne - Laharie,43.50701150,-1.47957200,,,1,,2,,Bayonne,,,64102
place_LHON,,Lahontine,Biarritz - Lahontine,43.47895900,-1.54679300,,,1,,2,,Biarritz,,,64122
place_LAHO,,Lahoun,Tarnos - Lahoun,43.54923900,-1.48416050,,,1,,2,,Tarnos,,,40312
place_LAMO,,Lamouly,Anglet - Lamouly,43.49659150,-1.50665000,,,1,,2,,Anglet,,,64024
place_LTXP,,Lanchipiette,Arcangues - Lanchipiette,43.45486050,-1.53325050,,,1,,2,,Arcangues,,,64038
place_LARO-LBAB,,Larochefoucauld,Anglet - Larochefoucauld,43.48754675,-1.53593725,,,1,,2,,Anglet,,,64024
place_LRLD,,Larralde,Biarritz - Larralde,43.48154200,-1.55818500,,,1,,2,,Biarritz,,,64122
place_LRBT,,Larrebat,Anglet - Larrebat,43.49179600,-1.51138750,,,1,,2,,Anglet,,,64024
place_LARR,,Larrepunte,Biarritz - Larrepunte,43.47196400,-1.55812800,,,1,,2,,Biarritz,,,64122
place_LABU,,Larrun Burua,Bidart - Larrun Burua,43.45070700,-1.56459600,,,1,,2,,Bidart,,,64125
place_LART,,Lartigot,Bayonne - Lartigot,43.49689450,-1.45121350,,,1,,2,,Bayonne,,,64102
place_LARU,,Larue de Charlus,Biarritz - Larue de Charlus,43.46571400,-1.55342350,,,1,,2,,Biarritz,,,64122
place_LASS,,Lassus,Tarnos - Lassus,43.54295150,-1.47764100,,,1,,2,,Tarnos,,,40312
place_LVGNT,,Lasvignottes,Biarritz - Lasvignottes,43.48863100,-1.54916500,,,1,,2,,Biarritz,,,64122
place_LATA,,Latappy,Boucau - Latappy,43.52895050,-1.48208550,,,1,,2,,Boucau,,,64140
place_LTAS,,Lataste,Bassussarry - Lataste,43.44851750,-1.51747100,,,1,,2,,Bassussarry,,,64100
place_LATX,,Latxague,Bayonne - Latxague,43.50293950,-1.44240950,,,1,,2,,Bayonne,,,64102
place_LAUG,,Lauga,Bayonne - Lauga,43.48417700,-1.47659850,,,1,,2,,Bayonne,,,64102
place_LAVG,,Lavigerie,Bayonne - Lavigerie,43.49362900,-1.45947850,,,1,,2,,Bayonne,,,64102
place_LAVI,,Lavigne,Anglet - Lavigne,43.47794550,-1.52331250,,,1,,2,,Anglet,,,64024
place_LVIG,,Lavignotte,Tarnos - Lavignotte,43.54610950,-1.47641800,,,1,,2,,Tarnos,,,40312
place_LAZA,,Lazaret,Anglet - Lazaret,43.52044550,-1.50303050,,,1,,2,,Anglet,,,64024
place_BRID,,Le Bridon,Bayonne - Le Bridon,43.50526950,-1.47112050,,,1,,2,,Bayonne,,,64102
place_GOLF,,Le Golf,Anglet - Le Golf,43.51289350,-1.52635550,,,1,,2,,Anglet,,,64024
place_PALA,,Le Palais,Biarritz - Le Palais,43.48460000,-1.55724600,,,1,,2,,Biarritz,,,64122
place_LECT,,Leclerc,Tarnos - Leclerc,43.52439700,-1.45248850,,,1,,2,,Tarnos,,,40312
place_LEMB,,Lembeye,Anglet - Lembeye,43.48232150,-1.50670400,,,1,,2,,Anglet,,,64024
place_QATR,,Les 4 Cantons,Anglet - Les 4 Cantons,43.48902100,-1.52994950,,,1,,2,,Anglet,,,64024
place_LBAR,,Les Barthes,Anglet - Les Barthes,43.48418450,-1.50420500,,,1,,2,,Anglet,,,64024
place_CAVA,,Les Cavaliers,Anglet - Les Cavaliers,43.51977400,-1.52331850,,,1,,2,,Anglet,,,64024
place_CIGA,,Les Cigales,Anglet - Les Cigales,43.50337050,-1.50530800,,,1,,2,,Anglet,,,64024
place_CORS,,Les Corsaires,Anglet - Les Corsaires,43.50538500,-1.53467900,,,1,,2,,Anglet,,,64024
place_DUNE,,Les Dunes,Anglet - Les Dunes,43.51670300,-1.52361950,,,1,,2,,Anglet,,,64024
place_MSES,,Les musées,Bayonne - Les musées,43.49109100,-1.47283500,,,1,,2,,Bayonne,,,64102
place_PINS,,Les pins,Anglet - Les pins,43.50121550,-1.52815950,,,1,,2,,Anglet,,,64024
place_FONT,,Les Trois Fontaines,Biarritz - Les Trois Fontaines,43.47726750,-1.55666300,,,1,,2,,Biarritz,,,64122
place_VAGU,,Les Vagues,Anglet - Les Vagues,43.49915600,-1.54004000,,,1,,2,,Anglet,,,64024
place_VIGN,,Les Vignes,Boucau - Les Vignes,43.52643150,-1.47561600,,,1,,2,,Boucau,,,64140
place_LESB,,Lesbaches,Ondres - Lesbaches,43.55949350,-1.45182350,,,1,,1,,Ondres,,,40209
place_LESP,,Lespes,Anglet - Lespes,43.50385750,-1.49982150,,,1,,2,,Anglet,,,64024
place_LESS,,Lesseps,Bayonne - Lesseps,43.49609150,-1.47209050,,,1,,2,,Bayonne,,,64102
place_LSSD,,Lissonde,Boucau - Lissonde,43.52834700,-1.48448000,,,1,,2,,Boucau,,,64140
place_HELI,,Londres,Biarritz - Londres,43.47858700,-1.56378000,,,1,,2,,Biarritz,,,64122
place_LORE,,Lore Landa,Bidart - Lore Landa,43.44601100,-1.54494400,,,1,,2,,Bidart,,,64125
place_LOST,,Loste,Saint-Pierre-d'Irube - Loste,43.45677500,-1.43411800,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_MAKI,,Lot. du Makila,Bayonne - Lot. du Makila,43.45035100,-1.49444900,,,1,,2,,Bayonne,,,64102
place_LOUI,,Louillot,Anglet - Louillot,43.48024900,-1.51968400,,,1,,2,,Anglet,,,64024
place_LOUS,,Loustalot,Anglet - Loustalot,43.49265600,-1.51997150,,,1,,2,,Anglet,,,64024
place_LYCE,,Lycée,Bayonne - Lycée,43.48103800,-1.48263950,,,1,,2,,Bayonne,,,64102
place_MILA,,Madrid-Milady,Biarritz - Madrid-Milady,43.46954300,-1.56872750,,,1,,2,,Biarritz,,,64122
place_MADU,,Maduré,Bayonne - Maduré,43.48095400,-1.46380750,,,1,,2,,Bayonne,,,64102
place_STMI,,Maharin,Anglet - Maharin,43.50195650,-1.51120700,,,1,,2,,Anglet,,,64024
place_MAIG,,Maignon,Bayonne - Maignon,43.46608100,-1.49591750,,,1,,2,,Bayonne,,,64102
place_MANG,,Mairie d'Anglet,Anglet - Mairie d'Anglet,43.48052233,-1.51473967,,,1,,2,,Anglet,,,64024
place_MBAY,,Mairie de Bayonne,Bayonne - Mairie de Bayonne,43.49373300,-1.47476000,,,1,,2,,Bayonne,,,64102
place_EDOU,,Mairie de Biarritz Edouard 7,Biarritz - Mairie de Biarritz Edouard 7,43.48331600,-1.55874900,,,1,,2,,Biarritz,,,64122
place_MBIA,,Mairie de Biarritz L. Barthou,Biarritz - Mairie de Biarritz L. Barthou,43.48334500,-1.55788500,,,1,,2,,Biarritz,,,64122
place_MBID,,Mairie de Bidart,Bidart - Mairie de Bidart,43.43985800,-1.58965000,,,1,,2,,Bidart,,,64125
place_HVBC,,Mairie de Boucau,Boucau - Mairie de Boucau,43.52417900,-1.48563100,,,1,,2,,Boucau,,,64140
place_MOND,,Mairie de Ondres,Ondres - Mairie de Ondres,43.56084300,-1.44897950,,,1,,2,,Ondres,,,40209
place_MSTM,,Mairie de Saint-Martin de Seignanx,Saint-Martin-de-Seignanx - Mairie de Saint-Martin de Seignanx,43.54433950,-1.38576050,,,1,,2,,Saint-Martin-de-Seignanx,,,40273
place_HDVT,,Mairie de Tarnos,Tarnos - Mairie de Tarnos,43.54059400,-1.46093200,,,1,,2,,Tarnos,,,40312
place_MDAS,,Maison des Associations,Boucau - Maison des Associations,43.52925900,-1.47379100,,,1,,1,,Boucau,,,64140
place_MAIS,,Maison pour Tous,Anglet - Maison pour Tous,43.48257900,-1.51379700,,,1,,2,,Anglet,,,64024
place_MAOU,,Maouberne,Tarnos - Maouberne,43.52078400,-1.43394050,,,1,,2,,Tarnos,,,40312
place_MRGO,,Marengo,Bayonne - Marengo,43.49094200,-1.47463400,,,1,,2,,Bayonne,,,64102
place_MARG,,Marguit,Tarnos - Marguit,43.51738850,-1.43513700,,,1,,2,,Tarnos,,,40312
place_FHAR,,Marigorri,Saint-Pierre-d'Irube - Marigorri,43.46266850,-1.44088400,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_MARH,,Marihart,Bidart - Marihart,43.45049300,-1.57499650,,,1,,2,,Bidart,,,64125
place_MRNL,,Marinella,Anglet - Marinella,43.50300250,-1.53651500,,,1,,2,,Anglet,,,64024
place_MARO,,Marouette,Bayonne - Marouette,43.48582000,-1.49102850,,,1,,2,,Bayonne,,,64102
place_MARQ,,Marquisat,Bayonne - Marquisat,43.49473200,-1.46731900,,,1,,2,,Bayonne,,,64102
place_MRRC1,,Marrac,Bayonne - Marrac,43.47722100,-1.48337100,,,1,,2,,Bayonne,,,64102
place_MRRC,,Marrac-Largenté,Bayonne - Marrac-Largenté,43.47662800,-1.48400950,,,1,,2,,Bayonne,,,64102
place_MAST,,Mastouloucia,Saint-Pierre-d'Irube - Mastouloucia,43.45950150,-1.43055250,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_MATI,,Matignon,Boucau - Matignon,43.53168100,-1.46601600,,,1,,2,,Boucau,,,64140
place_MTRS,,Matràs,Bayonne - Matràs,43.50302950,-1.46789450,,,1,,2,,Bayonne,,,64102
place_MAUB,,Maubèc,Bayonne - Maubèc,43.49791850,-1.46765750,,,1,,2,,Bayonne,,,64102
place_MAYE,,Maye,Tarnos - Maye,43.52906850,-1.44618600,,,1,,2,,Tarnos,,,40312
place_MAYO,,Mayol,Biarritz - Mayol,43.48418700,-1.54292100,,,1,,2,,Biarritz,,,64122
place_MELV,,Melville Lynch,Anglet - Melville Lynch,43.46753500,-1.49766050,,,1,,2,,Anglet,,,64024
place_GNRL,,Mendibista,Arcangues - Mendibista,43.43300300,-1.50587900,,,1,,2,,Arcangues,,,64038
place_MBUR,,Mendiburua,Villefranque - Mendiburua,43.43462400,-1.44186700,,,1,,2,,Villefranque,,,64558
place_MEND,,Mendixka,Bassussarry - Mendixka,43.44665400,-1.51246800,,,1,,2,,Bassussarry,,,64100
place_MERG,,Mer et Golf,Anglet - Mer et Golf,43.49348900,-1.54566450,,,1,,2,,Anglet,,,64024
place_HIPP-MIGR,,Migron,Biarritz - Migron,43.47254850,-1.55030400,,,1,,2,,Biarritz,,,64122
place_MIM,,Mimosas,Biarritz - Mimosas,43.48682000,-1.55042900,,,1,,2,,Biarritz,,,64122
place_MNVA,,Minerva,Anglet - Minerva,43.48074200,-1.50916750,,,1,,2,,Anglet,,,64024
place_MING,,Ming,Tarnos - Ming,43.52547450,-1.45060600,,,1,,2,,Tarnos,,,40312
place_MISP,,Mispiracoitz,Saint-Pierre-d'Irube - Mispiracoitz,43.45495550,-1.43923550,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_MONB,,Montbrun,Anglet - Montbrun,43.50377050,-1.49667950,,,1,,2,,Anglet,,,64024
place_MTVL,,Montdeville,Anglet - Montdeville,43.49261250,-1.50558400,,,1,,2,,Anglet,,,64024
place_MONT,,Montespan,Boucau - Montespan,43.53150050,-1.48056900,,,1,,2,,Boucau,,,64140
place_MORA,,Mora,Boucau - Mora,43.52782700,-1.46531900,,,1,,2,,Boucau,,,64140
place_MVIL,,Mouguerre Village,Mouguerre - Mouguerre Village,43.47022000,-1.41571900,,,1,,2,,Mouguerre,,,64407
place_MSLT,,Moulin de Sault,Anglet - Moulin de Sault,43.48003300,-1.50977600,,,1,,2,,Anglet,,,64024
place_MOUR,,Moura,Anglet - Moura,43.48024700,-1.52579300,,,1,,2,,Anglet,,,64024
place_MIRAT-MRAT,,Mousse - Iraty,Biarritz - Mousse - Iraty,43.46696800,-1.54074600,,,1,,2,,Biarritz,,,64122
place_MROL,,Mousserolles,Boucau - Mousserolles,43.51694200,-1.48490200,,,1,,2,,Boucau,,,64140
place_MSSO,,Moussou,Anglet - Moussou,43.49652750,-1.50204250,,,1,,2,,Anglet,,,64024
place_MUSC,,Muscar,Bayonne - Muscar,43.49293350,-1.46227200,,,1,,2,,Bayonne,,,64102
place_MUSE,,Muses,Bayonne - Muses,43.47840500,-1.50470200,,,1,,2,,Bayonne,,,64102
place_MEGN,,Mégnin,Anglet - Mégnin,43.49100400,-1.52518350,,,1,,2,,Anglet,,,64024
place_MEMO,,Mémorial,Tarnos - Mémorial,43.52955000,-1.49659600,,,1,,2,,Tarnos,,,40312
place_NPLN,,Napoléon,Bayonne - Napoléon,43.48712600,-1.46292000,,,1,,2,,Bayonne,,,64102
place_NORO,,Noroit,Anglet - Noroit,43.52357600,-1.50408150,,,1,,2,,Anglet,,,64024
place_SOLE,,Notary,Biarritz - Notary,43.46852500,-1.55480700,,,1,,2,,Biarritz,,,64122
place_SABA,,Nouvelle Poste,Bayonne - Nouvelle Poste,43.49830750,-1.49283900,,,1,,2,,Bayonne,,,64102
place_NUMA,,Numa,Anglet - Numa,43.49011900,-1.50480000,,,1,,2,,Anglet,,,64024
place_OSHE,,O'Shea,Biarritz - O'Shea,43.47979800,-1.54584750,,,1,,2,,Biarritz,,,64122
place_OFTS,,Office de Tourisme du Seignanx,Ondres - Office de Tourisme du Seignanx,43.56292600,-1.44645200,,,1,,2,,Ondres,,,40209
place_OIAR,,Oihan Argi,Saint-Pierre-d'Irube - Oihan Argi,43.46179600,-1.43646100,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_OROK,,Orok Bat,Anglet - Orok Bat,43.51152500,-1.50424300,,,1,,2,,Anglet,,,64024
place_OSTE,,Osteys,Bayonne - Osteys,43.50921800,-1.46365000,,,1,,2,,Bayonne,,,64102
place_OURT,,Ourthoua,Saint-Pierre-d'Irube - Ourthoua,43.46232850,-1.44659900,,,1,,2,,Saint-Pierre-d'Irube,,,64496
place_OYHA,,Oyam,Bidart - Oyam,43.43525500,-1.58264800,,,1,,2,,Bidart,,,64125
place_GOUG,,P. Gougeard,Anglet - P. Gougeard,43.50009600,-1.50446250,,,1,,2,,Anglet,,,64024
place_PANO,,Panorama,Bayonne - Panorama,43.47518650,-1.48469850,,,1,,2,,Bayonne,,,64102
place_PCAS,,Parc de Castillon,Boucau - Parc de Castillon,43.52961250,-1.46248200,,,1,,2,,Boucau,,,64140
place_LRDT,,Parc de La Redoute,Bassussarry - Parc de La Redoute,43.43373250,-1.50841650,,,1,,2,,Bassussarry,,,64100
place_PMAZ,,Parc Mazon,Biarritz - Parc Mazon,43.47713100,-1.56239700,,,1,,2,,Biarritz,,,64122
place_PARK1,,Park Larivière,Biarritz - Park Larivière,43.48209300,-1.55247400,,,1,,2,,Biarritz,,,64122
place_PARK,,Park Larivère,Biarritz - Park Larivère,43.48200600,-1.55227900,,,1,,2,,Biarritz,,,64122
place_FLPK,,Parking Floquet,Biarritz - Parking Floquet,43.47881300,-1.55451150,,,1,,2,,Biarritz,,,64122
place_PARM,,Parme,Biarritz - Parme,43.47124300,-1.53544700,,,1,,2,,Biarritz,,,64122
place_PSTR,,Pasteur,Biarritz - Pasteur,43.47420800,-1.55038700,,,1,,2,,Biarritz,,,64122
place_PAUL,,Paulmy,Bayonne - Paulmy,43.49191200,-1.48106650,,,1,,2,,Bayonne,,,64102
place_PAVC,,Pavillon Chinois,Anglet - Pavillon Chinois,43.51953000,-1.51618300,,,1,,2,,Anglet,,,64024
place_PELL,,Pellot,Biarritz - Pellot,43.48574850,-1.55344100,,,1,,2,,Biarritz,,,64122
