shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
N430020,43.38616562,-1.66020095,160013,12.571000
N430020,43.38618469,-1.66014099,160014,12.576000
N430020,43.38621140,-1.66006505,160015,12.583000
N430020,43.38621521,-1.66005003,160016,12.585000
N430020,43.38623428,-1.65999699,160017,12.589000
N430020,43.38625336,-1.65992904,160018,12.595000
N430020,43.38633347,-1.65965998,160019,12.619000
N430020,43.38645172,-1.65929794,160020,12.651000
N430020,43.38651657,-1.65911102,160021,12.668000
N430020,43.38657379,-1.65892303,160022,12.684000
N430020,43.38665009,-1.65877998,160023,12.699000
N430020,43.38669205,-1.65870094,160024,12.707000
N430020,43.38672256,-1.65865004,160025,12.712000
N430020,43.38676453,-1.65860295,160026,12.718000
N430020,43.38681030,-1.65857303,160027,12.724000
N430020,43.38685608,-1.65855598,160028,12.729000
N430020,43.38684082,-1.65852296,160029,12.732000
N430020,43.38683319,-1.65847898,160030,12.736000
N430020,43.38683701,-1.65839505,160031,12.742000
N430020,43.38686371,-1.65832806,160032,12.749000
N430020,43.38690567,-1.65828204,160033,12.755000
N430020,43.38694382,-1.65825605,160034,12.759000
N430020,43.38698196,-1.65825105,160035,12.764000
N430020,43.38700867,-1.65825796,160036,12.767000
N430020,43.38703537,-1.65826595,160037,12.770000
N430020,43.38705444,-1.65828502,160038,12.772000
N430020,43.38708496,-1.65832496,160039,12.777000
N430020,43.38710403,-1.65836298,160040,12.781000
N430020,43.38711929,-1.65840995,160041,12.785000
N430020,43.38711929,-1.65846097,160042,12.789000
N430020,43.38711166,-1.65850604,160043,12.793000
N430020,43.38721848,-1.65853703,160044,12.805000
N430020,43.38733673,-1.65854204,160045,12.818000
N430020,43.38748550,-1.65851402,160046,12.835000
N430020,43.38790894,-1.65842903,160047,12.883000
N430020,43.38814163,-1.65836704,160048,12.909000
N430020,43.38843155,-1.65820396,160049,12.944000
N430020,43.38850403,-1.65817797,160050,12.952000
N430020,43.38871384,-1.65808594,160051,12.976000
N430020,43.38886642,-1.65802503,160052,12.994000
N430020,43.38898087,-1.65798998,160053,13.007000
N430020,43.38901138,-1.65797997,160054,13.010000
N430020,43.38903046,-1.65797806,160055,13.012000
N430020,43.38905716,-1.65798497,160056,13.016000
N430020,43.38911438,-1.65793800,160057,13.023000
N430020,43.38912964,-1.65797496,160058,13.026000
N430020,43.38914871,-1.65801597,160059,13.030000
N430020,43.38952255,-1.65832901,160060,13.079000
N430020,43.38979721,-1.65872502,160061,13.123000
N430020,43.38985825,-1.65877998,160062,13.131000
N430020,43.38991547,-1.65881598,160063,13.138000
N430020,43.38999939,-1.65886199,160064,13.149000
N430020,43.39005661,-1.65889394,170002,13.155000
N430020,43.39042282,-1.65908396,170003,13.199000
N430020,43.39062881,-1.65914595,170004,13.222000
N430020,43.39078140,-1.65920305,170005,13.240000
N430020,43.39094543,-1.65923405,170006,13.259000
N430020,43.39104843,-1.65924895,170007,13.270000
N430020,43.39134979,-1.65931404,170008,13.304000
N430020,43.39171600,-1.65938902,170009,13.345000
N430020,43.39216614,-1.65947902,170010,13.396000
N430020,43.39240646,-1.65952897,170011,13.422000
N430020,43.39265442,-1.65958703,170012,13.451000
N430020,43.39297485,-1.65964496,170013,13.487000
N430020,43.39337540,-1.65972602,170014,13.531000
N430020,43.39351654,-1.65975296,170015,13.547000
N430020,43.39373779,-1.65979898,170016,13.572000
N430020,43.39397812,-1.65984797,170017,13.599000
N430020,43.39406586,-1.65986598,180002,13.609000
N430020,43.39437103,-1.65992701,180003,13.643000
N430020,43.39463806,-1.65998006,180004,13.673000
N430020,43.39474487,-1.65999901,180005,13.685000
N430020,43.39498520,-1.66004300,180006,13.712000
N430020,43.39499283,-1.65998697,180007,13.717000
N430020,43.39501190,-1.65995598,180008,13.720000
N430020,43.39501953,-1.65994298,180009,13.722000
N430020,43.39504623,-1.65992999,180010,13.725000
N430020,43.39508438,-1.65992999,180011,13.729000
N430020,43.39518356,-1.65913606,180012,13.794000
N430020,43.39549637,-1.65919602,180013,13.829000
N430020,43.39551544,-1.65919101,180014,13.832000
N430020,43.39554596,-1.65917802,180015,13.835000
N430020,43.39558029,-1.65911698,180016,13.841000
N430020,43.39570618,-1.65880895,180017,13.870000
N430020,43.39593887,-1.65832102,180018,13.917000
N430020,43.39610672,-1.65806305,180019,13.945000
N430020,43.39627457,-1.65785301,180020,13.970000
N430020,43.39636230,-1.65776896,180021,13.982000
N430020,43.39660645,-1.65754497,180022,14.015000
N430020,43.39668274,-1.65747797,180023,14.025000
N430020,43.39686966,-1.65731299,190002,14.050000
N430020,43.39759445,-1.65662098,190003,14.148000
N430020,43.39825058,-1.65596104,190004,14.238000
N430020,43.39853287,-1.65569794,200003,14.276000
N430020,43.39863968,-1.65564299,200004,14.289000
N430020,43.39878082,-1.65569699,200005,14.306000
N430020,43.39885330,-1.65575099,200006,14.315000
N430020,43.39892578,-1.65582204,200007,14.324000
N430020,43.39904022,-1.65567899,200008,14.342000
N430020,43.39926910,-1.65533602,200009,14.380000
N430020,43.39970016,-1.65470695,200010,14.449000
N430020,43.39994431,-1.65438795,200011,14.487000
N430020,43.39994431,-1.65406704,200012,14.513000
N430020,43.39992523,-1.65385997,200013,14.530000
N430020,43.39989471,-1.65367198,200014,14.545000
N430020,43.39978409,-1.65328503,200015,14.579000
N430020,43.39962387,-1.65269101,200016,14.630000
N430020,43.39952850,-1.65238500,200017,14.657000
N430020,43.39936066,-1.65188396,200018,14.702000
N430020,43.39932251,-1.65176702,200019,14.712000
N430020,43.39918518,-1.65133095,210002,14.751000
N430020,43.39915848,-1.65123296,210003,14.759000
N430020,43.39915085,-1.65105999,210004,14.774000
N430020,43.39894485,-1.65088606,210005,14.800000
N430020,43.39882660,-1.65075600,210006,14.817000
N430020,43.39879990,-1.65069902,210007,14.823000
N430020,43.39872360,-1.65051603,210008,14.839000
N430020,43.39867401,-1.65034294,210009,14.855000
N430020,43.39866257,-1.64997196,210010,14.885000
N430020,43.39868546,-1.64949799,210011,14.923000
N430020,43.39872360,-1.64897001,210012,14.966000
N430020,43.39870834,-1.64877701,210013,14.982000
N430020,43.39867401,-1.64860499,210014,14.996000
N430020,43.39861679,-1.64847696,210015,15.009000
N430020,43.39851761,-1.64837694,210016,15.022000
N430020,43.39769745,-1.64772999,210017,15.127000
N430020,43.39727783,-1.64740598,210018,15.181000
N430020,43.39711380,-1.64728105,220002,15.202000
N430020,43.39700317,-1.64718699,220003,15.216000
N430020,43.39713287,-1.64702499,220004,15.235000
N430020,43.39725876,-1.64691603,220005,15.252000
N430020,43.39735413,-1.64687598,220006,15.263000
N430020,43.39748001,-1.64686096,220007,15.277000
N430020,43.39781189,-1.64701903,220008,15.316000
N430020,43.39793396,-1.64705801,220009,15.330000
N430020,43.39813232,-1.64709306,220010,15.352000
N430020,43.39825821,-1.64714301,220011,15.367000
N430020,43.39843369,-1.64722204,220012,15.387000
N430020,43.39855194,-1.64727998,220013,15.401000
N430020,43.39876556,-1.64741504,220014,15.427000
N430020,43.39905167,-1.64759195,220015,15.462000
N430020,43.39917374,-1.64766598,220016,15.477000
N430020,43.39928055,-1.64771104,220017,15.490000
N430020,43.39939499,-1.64773500,220018,15.502000
N430020,43.39952850,-1.64772606,220019,15.517000
N430020,43.39978027,-1.64765406,220020,15.546000
N430020,43.39979172,-1.64765096,230002,15.547000
N430020,43.39990997,-1.64759195,230003,15.561000
N430020,43.40001678,-1.64740098,230004,15.581000
N430020,43.40031052,-1.64681900,230005,15.638000
N430020,43.40034866,-1.64671004,230006,15.648000
N430020,43.40034866,-1.64661503,230007,15.655000
N430020,43.40029526,-1.64637697,230008,15.676000
N430020,43.40023041,-1.64611900,230009,15.698000
N430020,43.40050125,-1.64607596,230010,15.728000
N430020,43.40058136,-1.64574695,230011,15.756000
N430020,43.40063095,-1.64559901,230012,15.770000
N430020,43.40071487,-1.64542305,230013,15.787000
N430020,43.40081024,-1.64526999,230014,15.803000
N430020,43.40090561,-1.64518499,230015,15.816000
N430020,43.40100098,-1.64513695,230016,15.827000
N430020,43.40147781,-1.64499998,230017,15.881000
N430020,43.40170288,-1.64491796,230018,15.907000
N430020,43.40179062,-1.64488399,230019,15.917000
N430020,43.40188217,-1.64482796,230020,15.928000
N430020,43.40200043,-1.64475596,230021,15.943000
N430020,43.40238190,-1.64448202,230022,15.990000
N430020,43.40259171,-1.64445806,230023,16.014000
N430020,43.40270615,-1.64444494,240002,16.025999
N430020,43.40271759,-1.64439905,240003,16.030001
N430020,43.40272903,-1.64438605,240004,16.032000
N430020,43.40279388,-1.64431596,240005,16.041000
N430020,43.40290833,-1.64419401,240006,16.056999
N430020,43.40314102,-1.64398003,240007,16.087999
N430020,43.40340805,-1.64366996,240008,16.127001
N430020,43.40354919,-1.64348900,240009,16.149000
N430020,43.40365982,-1.64330304,240010,16.167999
N430020,43.40385056,-1.64297903,240011,16.202000
N430020,43.40399551,-1.64265501,240012,16.233000
N430020,43.40407944,-1.64244497,240013,16.252001
N430020,43.40410233,-1.64232194,240014,16.261999
N430020,43.40398026,-1.64230299,240015,16.275999
N430020,43.40393066,-1.64230204,240016,16.282000
N430020,43.40372849,-1.64233005,240017,16.305000
N430020,43.40350342,-1.64235997,250002,16.329000
N430020,43.40327072,-1.64239204,250003,16.355000
N430020,43.40315628,-1.64244604,250004,16.368999
N430020,43.40288925,-1.64247298,250005,16.399000
N430020,43.40278244,-1.64245701,250006,16.410999
N430020,43.40264130,-1.64247501,250007,16.426001
N430020,43.40250015,-1.64251602,250008,16.441999
N430020,43.40233231,-1.64251697,250009,16.461000
N430020,43.40196609,-1.64245296,250010,16.502001
N430020,43.40097809,-1.64231205,250011,16.613001
N430020,43.40051651,-1.64224994,250012,16.664000
N430020,43.40035629,-1.64223003,250013,16.681999
N430020,43.40024948,-1.64221597,260002,16.694000
N430020,43.39951324,-1.64283597,260003,16.790001
N430020,43.39936829,-1.64295495,260004,16.809000
N430020,43.39914322,-1.64313602,270002,16.837999
N430020,43.39859772,-1.64352703,270003,16.906000
N430020,43.39793777,-1.64396000,270004,16.987000
N430020,43.39788055,-1.64398396,270005,16.993999
N430020,43.39761734,-1.64405596,270006,17.024000
N430020,43.39755630,-1.64409399,270007,17.031000
N430020,43.39751816,-1.64414203,270008,17.037001
N430020,43.39732361,-1.64437401,270009,17.066000
N430020,43.39734268,-1.64440405,270010,17.069000
N430020,43.39735031,-1.64444697,270011,17.073000
N430020,43.39734650,-1.64448702,270012,17.076000
N430020,43.39734650,-1.64451206,270013,17.077999
N430020,43.39733505,-1.64454103,270014,17.080999
N430020,43.39731979,-1.64457202,270015,17.084000
N430020,43.39730072,-1.64459002,270016,17.086000
N430020,43.39728165,-1.64459705,270017,17.089001
N430020,43.39726257,-1.64459896,270018,17.090000
N430020,43.39722443,-1.64460003,270019,17.094999
N430020,43.39717865,-1.64457202,270020,17.101000
N430020,43.39715958,-1.64454103,270021,17.104000
N430020,43.39715576,-1.64450300,270022,17.107000
N430020,43.39715958,-1.64445400,270023,17.111000
N430020,43.39717484,-1.64441204,270024,17.115000
N430020,43.39719009,-1.64438200,270025,17.118000
N430020,43.39720917,-1.64436698,270026,17.120001
N430020,43.39723587,-1.64435601,270027,17.122999
N430020,43.39727020,-1.64435601,270028,17.127001
N430020,43.39727020,-1.64432204,270029,17.129999
N430020,43.39727402,-1.64429605,270030,17.132000
N430020,43.39726639,-1.64416802,270031,17.142000
N430020,43.39724731,-1.64400303,270032,17.156000
N430020,43.39721298,-1.64382696,270033,17.171000
N430020,43.39719009,-1.64374804,270034,17.177999
N430020,43.39716721,-1.64362097,270035,17.188000
N430020,43.39715958,-1.64353502,270036,17.195000
N430020,43.39715576,-1.64343500,270037,17.202999
N430020,43.39718246,-1.64328897,270038,17.216000
N430020,43.39721680,-1.64320898,270039,17.223000
N430020,43.39728165,-1.64311802,270040,17.233000
N430020,43.39732742,-1.64306402,270041,17.240000
N430020,43.39738464,-1.64302504,270042,17.247000
N430020,43.39751053,-1.64298999,270043,17.261999
N430020,43.39764023,-1.64296806,270044,17.275999
N430020,43.39776230,-1.64295995,270045,17.290001
N430020,43.39789200,-1.64293301,270046,17.304001
N430020,43.39801407,-1.64289498,270047,17.318001
N430020,43.39810181,-1.64284301,270048,17.329000
N430020,43.39819717,-1.64277005,270049,17.341000
N430020,43.39827347,-1.64269495,270050,17.351999
N430020,43.39841080,-1.64249694,270051,17.372999
N430020,43.39851379,-1.64230597,270052,17.393000
N430020,43.39861679,-1.64213395,270053,17.410999
N430020,43.39865112,-1.64199698,270054,17.422001
N430020,43.39870834,-1.64190197,270055,17.431999
N430020,43.39891434,-1.64154506,280002,17.469999
N430020,43.39904404,-1.64131403,280003,17.493000
N430020,43.39911652,-1.64118302,280004,17.506001
N430020,43.39923096,-1.64095604,280005,17.528999
N430020,43.39927673,-1.64085901,280006,17.538000
N430020,43.39930344,-1.64078903,280007,17.545000
N430020,43.39927673,-1.64075994,280008,17.549000
N430020,43.39924622,-1.64070106,280009,17.554001
N430020,43.39923859,-1.64065301,280010,17.558001
N430020,43.39923477,-1.64062095,280011,17.561001
N430020,43.39923859,-1.64058006,280012,17.563999
N430020,43.39925003,-1.64052999,280013,17.568001
N430020,43.39926529,-1.64048505,280014,17.573000
N430020,43.39899063,-1.64028096,280015,17.607000
N430020,43.39884567,-1.64016902,280016,17.625999
N430020,43.39875412,-1.64009595,280017,17.636999
N430020,43.39861298,-1.63998497,290002,17.655001
N430020,43.39845276,-1.63983595,290003,17.677000
N430020,43.39838028,-1.63977301,290004,17.686001
N430020,43.39831161,-1.63976204,290005,17.694000
N430020,43.39826202,-1.63972604,290006,17.701000
N430020,43.39822769,-1.63970196,290007,17.705000
N430020,43.39818954,-1.63966703,290008,17.709999
N430020,43.39815521,-1.63963699,290009,17.714001
N430020,43.39804077,-1.63954198,290010,17.729000
N430020,43.39802551,-1.63955605,290011,17.732000
N430020,43.39799881,-1.63956702,290012,17.735001
N430020,43.39797211,-1.63956702,290013,17.738001
N430020,43.39794540,-1.63955605,290014,17.740999
N430020,43.39793015,-1.63954496,290015,17.742001
N430020,43.39791107,-1.63952398,290017,17.745001
N430020,43.39776611,-1.63977897,290018,17.771000
N430020,43.39771271,-1.63994098,290019,17.785999
N430020,43.39762115,-1.64023805,290020,17.812000
N430020,43.39756775,-1.64031899,290021,17.820999
N430020,43.39748764,-1.64041495,290022,17.833000
N430020,43.39738846,-1.64048696,290023,17.844999
N430020,43.39725494,-1.64053404,290024,17.860001
N430020,43.39712143,-1.64053404,290025,17.875000
N430020,43.39697266,-1.64050102,290026,17.892000
N430020,43.39678955,-1.64043403,290027,17.913000
N430020,43.39665985,-1.64038801,290028,17.927999
N430020,43.39641571,-1.64031100,290029,17.955999
N430020,43.39625549,-1.64024401,290030,17.974001
N430020,43.39616013,-1.64024401,290031,17.985001
N430020,43.39603424,-1.64031899,290032,18.000000
N430020,43.39600372,-1.64020300,290033,18.010000
N430020,43.39599609,-1.64007103,290034,18.021000
N430020,43.39599609,-1.63993597,290035,18.032000
N430020,43.39603043,-1.63986599,290036,18.039000
N430020,43.39606476,-1.63982606,290037,18.044001
N430020,43.39612961,-1.63977301,290038,18.052000
N430020,43.39617157,-1.63973999,290039,18.056999
N430020,43.39640045,-1.63965404,290040,18.084000
N430020,43.39657974,-1.63945603,290041,18.110001
N430020,43.39666748,-1.63932300,290042,18.124001
N430020,43.39671326,-1.63917696,290043,18.136999
N430020,43.39677811,-1.63878095,290044,18.170000
N430020,43.39684677,-1.63818598,290045,18.219000
N430020,43.39684296,-1.63786900,290046,18.243999
N430020,43.39683151,-1.63778698,290047,18.250999
N430020,43.39678955,-1.63751400,290048,18.274000
N430020,43.39675140,-1.63695002,290049,18.320000
N430020,43.39673615,-1.63675594,290050,18.334999
N430020,43.39670563,-1.63659406,290051,18.349001
N430020,43.39661789,-1.63640499,290052,18.367001
N430020,43.39649582,-1.63617897,290053,18.389999
N430020,43.39643478,-1.63609195,290054,18.400000
N430020,43.39636230,-1.63595605,300002,18.413000
N430020,43.39605331,-1.63571095,300003,18.452999
N430020,43.39578247,-1.63550305,300004,18.487000
N430020,43.39570999,-1.63541806,300005,18.497999
N430020,43.39546585,-1.63487399,300006,18.549999
N430020,43.39543152,-1.63480401,300007,18.556000
N430020,43.39539337,-1.63472199,310002,18.563999
N430020,43.39537811,-1.63464904,310003,18.570000
N430020,43.39538574,-1.63444495,310004,18.587000
N430020,43.39539719,-1.63434899,310005,18.594999
N430020,43.39544678,-1.63423705,310006,18.606001
N430020,43.39548874,-1.63415897,310007,18.613001
N430020,43.39555740,-1.63406205,310008,18.624001
N430020,43.39564133,-1.63392997,310009,18.639000
N430020,43.39570618,-1.63382196,310010,18.650000
N430020,43.39578247,-1.63359702,310011,18.670000
N430020,43.39580917,-1.63340902,310012,18.686001
N430020,43.39581299,-1.63320398,310013,18.702000
N430020,43.39576340,-1.63294303,310014,18.724001
N430020,43.39570618,-1.63277805,310015,18.739000
N430020,43.39565277,-1.63260996,310016,18.754000
N430020,43.39562225,-1.63245797,310017,18.767000
N430020,43.39559555,-1.63201499,310018,18.802999
N430020,43.39562607,-1.63190198,310019,18.812000
N430020,43.39577484,-1.63185096,310020,18.829000
N430020,43.39588547,-1.63185298,310021,18.841000
N430020,43.39597702,-1.63188195,310022,18.851999
N430020,43.39602280,-1.63195598,310023,18.860001
N430020,43.39610672,-1.63230300,310024,18.889999
N430020,43.39619827,-1.63267303,320002,18.921000
N430020,43.39625549,-1.63275003,320003,18.930000
N430020,43.39631271,-1.63276803,320004,18.937000
N430020,43.39638519,-1.63276303,320005,18.945000
N430020,43.39642334,-1.63271201,320006,18.951000
N430020,43.39644623,-1.63265705,320007,18.955999
N430020,43.39645004,-1.63256896,320008,18.962999
N430020,43.39643478,-1.63248503,320009,18.969999
